match_id,hero_id,lane,lane_role,gold_t,radiant_team,dire_team,radiant_win,team,max_g,pos
7590828718,2,2,2,"[0, 246, 460, 737, 1021, 1270, 1441, 1727, 2133, 2940, 3303, 3985, 4161, 4513, 4937, 5343, 5582, 5891, 6316, 7064, 7159, 7613, 8131, 8316, 8542, 9015, 9110, 9205, 9463, 9833, 10197, 10686, 11108]","[31, 95, 129, 26, 17]","[123, 57, 105, 2, 63]",False,dire,11108,4
7550636605,2,1,3,"[0, 254, 491, 821, 1194, 1613, 2028, 2461, 3389, 4473, 4946, 5515, 6647, 7014, 7369, 8367, 9458, 9921, 10496, 11187, 11907, 12579, 12718, 12812, 13121, 13786, 14495, 15096, 15544, 16238, 17335, 18551, 19183, 19937, 20520]","[126, 26, 102, 54, 100]","[84, 74, 11, 86, 2]",True,dire,20520,2
7533447006,2,3,3,"[0, 327, 732, 1214, 1625, 2220, 2399, 3048, 3691, 4460, 5029, 5879, 6401, 6946, 7514, 7820, 8349, 8632, 9171, 9871, 10611]","[11, 2, 19, 84, 22]","[53, 8, 88, 71, 87]",True,radiant,10611,3
7599079114,2,1,3,"[0, 279, 599, 877, 1253, 1541, 1845, 2336, 2658, 3306, 3684, 3971, 4501, 4822, 5055, 5984, 6205, 6299, 6875, 7429, 7883, 7977, 8235, 8989, 9156, 9445, 9631, 9726, 10155, 10251, 10693, 10793, 11755, 11887]","[16, 17, 3, 14, 1]","[2, 46, 120, 26, 84]",False,dire,11887,3
7599079114,3,3,3,"[0, 90, 180, 317, 455, 545, 635, 836, 1138, 1580, 1761, 2141, 2654, 2856, 3490, 3585, 4158, 4447, 4661, 5012, 5107, 5201, 5414, 5553, 5648, 6728, 7431, 7526, 8246, 8379, 8913, 9710, 10167, 10783]","[16, 17, 3, 14, 1]","[2, 46, 120, 26, 84]",True,radiant,10783,5
7595488105,3,1,1,"[136, 345, 435, 525, 655, 784, 968, 1273, 1694, 1784, 1874, 2227, 2413, 2508, 2731, 2968, 3215, 3812, 4043, 4393, 4533, 5183, 5630, 5724, 5819, 5914, 6102, 6196, 6551, 6987, 7083, 7945, 8045, 8145]","[86, 3, 48, 49, 19]","[6, 113, 21, 58, 20]",False,radiant,8145,5
7623097700,3,3,1,"[0, 130, 220, 310, 448, 587, 677, 1104, 1242, 1332, 1549, 1955, 2289, 2687, 2994, 3179, 3537, 3694, 3826, 3921, 4061, 4190, 4475, 5007, 5102, 5196, 5291]","[69, 44, 104, 53, 39]","[21, 25, 18, 110, 3]",False,dire,5291,5
7535209904,3,3,1,"[0, 169, 259, 349, 751, 868, 1318, 1536, 1626, 1828, 2044, 2185, 2473, 2640, 3118, 3864, 4508, 5162, 5336, 5954, 6475, 6853, 7082, 7729, 8410, 9404, 9653, 9902, 10273, 10498, 11018, 11716, 12140, 13075, 13335, 14030, 14432, 14829, 15610, 16668, 16960, 17367, 17619, 18208, 18524, 18624, 18847]","[25, 112, 83, 23, 22]","[14, 46, 3, 121, 98]",True,dire,18847,5
7541282317,3,3,3,"[0, 129, 319, 447, 537, 687, 907, 1313, 1976, 2150, 2240, 2416, 2783, 3005, 3099, 3194, 3337, 3710, 3974, 4069, 4579, 4764]","[28, 3, 63, 38, 121]","[123, 14, 106, 69, 33]",False,radiant,4764,4
7575056413,3,3,1,"[0, 130, 220, 310, 444, 548, 744, 880, 1137, 1227, 1362, 1611, 1701, 2012, 2247, 2388, 3001, 3288, 3933, 4371, 4606, 4836, 5283, 5587, 5894, 6061, 6195, 6358, 6535, 6631, 6727, 6827, 6927, 7603, 7703, 8289, 8451, 8749]","[100, 43, 86, 46, 96]","[3, 26, 21, 39, 67]",False,dire,8749,5
